rooms,year_built,location,building_floor_num,garage,district,leasing,balcony,size_meters,door_type,apartment_floor_num,window_type,num_windows,floor_type
3 өрөө,2020,Яармаг,12,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,71.0,Бүргэд,10,Вакум,5,Паркет
2 өрөө,2014,"3, 4 хороолол",9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,45.0,Бүргэд,8,Вакум,2,Паркет
5+ өрөө,2019,13-р хороолол,14,Байгаа,Баянзүрх,Лизинггүй,2 тагттай,123.0,Бүргэд,6,Вакум,7,Паркет
2 өрөө,2014,Зүүн 4 зам,12,Байхгүй,Баянзүрх,Банкны лизингтэй,1 тагттай,53.39,Төмөр,8,Вакум,3,Паркет
1 өрөө,2010,"3, 4 хороолол",6,Байхгүй,Баянгол,Лизинггүй,1 тагттай,42.0,Бүргэд,4,Вакум,2,Паркет
2 өрөө,2019,Нарны хороолол,12,Байхгүй,Баянгол,Лизинггүй,1 тагттай,68.0,Бүргэд,2,Вакум,2,Паркет
2 өрөө,2012,10-р хороолол,6,Байхгүй,Баянгол,Лизинггүй,2 тагттай,70.0,Төмөр,6,Вакум,4,Паркет
1 өрөө,2020,Эрдэнэ толгой,16,Байгаа,Баянзүрх,Лизинггүй,1 тагттай,26.3,Бүргэд,10,Вакум,2,Паркет
2 өрөө,2020,19-р хороолол,12,Байхгүй,Хан-Уул,Хувь лизингтэй,1 тагттай,54.0,Бүргэд,6,Вакум,3,Паркет
3 өрөө,2008,Богд-Ар,16,Байхгүй,Баянгол,Лизинггүй,1 тагттай,67.2,Төмөр,15,Вакум,3,Паркет
2 өрөө,2010,11-р хороолол,9,Байхгүй,Сүхбаатар,Банкны лизингтэй,1 тагттай,70.13,Төмөр,6,Вакум,3,Паркет
3 өрөө,2010,13-р хороолол,9,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,95.0,Бүргэд,7,Вакум,4,Паркет
2 өрөө,2012,25-р эмийн сан,12,Байхгүй,Баянгол,Лизинггүй,1 тагттай,43.0,Бүргэд,1,Вакум,2,Паркет
4 өрөө,2019,Яармаг,3,Байгаа,Хан-Уул,Хувь лизингтэй,1 тагттай,120.9,Бүргэд,1,Төмөр вакум,6,Паркет
3 өрөө,2018,Зайсан,10,Байхгүй,Хан-Уул,Лизинггүй,2 тагттай,107.5,Бүргэд,3,Вакум,4,Паркет
2 өрөө,2019,1-р хороолол,12,Байхгүй,Баянгол,Лизинггүй,1 тагттай,46.15,Бүргэд,7,Вакум,2,Паркет
2 өрөө,2020,Нисэх,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,51.5,Бүргэд,3,Вакум,2,Паркет
4 өрөө,2007,Бусад,10,Байхгүй,Сүхбаатар,Лизинггүй,2 тагттай,157.0,Бүргэд,7,Вакум,5,Паркет
4 өрөө,2000,11-р хороолол,4,Байхгүй,Сүхбаатар,Лизинггүй,Тагтгүй,116.0,Бүргэд,3,Вакум,7,Паркет
2 өрөө,2017,15-р хороолол,6,Байхгүй,Баянзүрх,Банкны лизингтэй,1 тагттай,46.0,Бүргэд,3,Вакум,2,Паркет
2 өрөө,2013,Бусад,9,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,50.0,Бүргэд,4,Вакум,3,Паркет
4 өрөө,2015,19-р хороолол,9,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,218.0,Төмөр,3,Вакум,6,Паркет
3 өрөө,2020,Амгалан,6,Байгаа,Баянзүрх,Хувь лизингтэй,1 тагттай,63.85,Бүргэд,3,Вакум,3,Паркет
3 өрөө,2011,5 шар,10,Байхгүй,Сонгино Хайрхан,Хувь лизингтэй,1 тагттай,64.0,Бүргэд,5,Вакум,3,Паркет
2 өрөө,2014,Олимп хотхон,12,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,50.0,Бүргэд,2,Вакум,2,Паркет
4 өрөө,2015,Алтай хотхон,12,Байхгүй,Баянгол,Хувь лизингтэй,1 тагттай,104.5,Бүргэд,3,Вакум,5,Паркет
2 өрөө,2007,5-р хороолол,12,Байхгүй,Чингэлтэй,Лизинггүй,1 тагттай,65.2,Бүргэд,8,Вакум,4,Паркет
2 өрөө,1989,220 мянгат,3,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,55.0,Бүргэд,5,Вакум,3,Паркет
3 өрөө,2003,Богд-Ар,9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,92.0,Төмөр,2,Вакум,3,Паркет
3 өрөө,2019,Бусад,16,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,80.0,Бүргэд,3,Вакум,4,Паркет
1 өрөө,2019,11-р хороолол,12,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,34.7,Бүргэд,9,Вакум,2,Паркет
2 өрөө,2011,Ханын материал,5,Байхгүй,Сонгино Хайрхан,Лизинггүй,Тагтгүй,47.0,Бүргэд,1,Вакум,3,Паркет
2 өрөө,2018,Бусад,14,Байхгүй,Хан-Уул,Лизинггүй,Тагтгүй,47.0,Бүргэд,14,Вакум,2,Паркет
2 өрөө,2013,Толгойт,5,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,45.0,Төмөр,5,Вакум,2,Паркет
2 өрөө,2018,Өгөөмөр захын зүүн,10,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,60.0,Төмөр,6,Вакум,3,Паркет
3 өрөө,2008,Төмөр зам,12,Байгаа,Баянгол,Лизинггүй,1 тагттай,67.0,Бүргэд,8,Вакум,3,Паркет
3 өрөө,2013,10-р хороолол,7,Байгаа,Баянгол,Лизинггүй,1 тагттай,78.1,Бүргэд,5,Вакум,4,Паркет
4 өрөө,2015,Бусад,3,Байгаа,Баянзүрх,Лизинггүй,1 тагттай,105.0,Бүргэд,3,Вакум,4,Паркет
2 өрөө,2017,21-р хороолол,10,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,44.0,Бүргэд,4,Вакум,2,Паркет
3 өрөө,2009,13-р хороолол,9,Байгаа,Баянзүрх,Лизинггүй,1 тагттай,88.6,Бүргэд,6,Вакум,4,Паркет
4 өрөө,2019,Яармаг,5,Байгаа,Хан-Уул,Лизинггүй,2 тагттай,108.5,Бүргэд,2,Вакум,6,Паркет
2 өрөө,2019,25-р эмийн сан,6,Байхгүй,Баянгол,Лизинггүй,1 тагттай,60.0,Бүргэд,5,Вакум,3,Паркет
2 өрөө,1991,1-р хороолол,9,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,57.0,Бүргэд,7,Вакум,4,Паркет
4 өрөө,2014,Бусад,15,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,146.0,Бүргэд,12,Модон вакум,5,Паркет
2 өрөө,2018,Нисэх,8,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,46.86,Бүргэд,1,Вакум,3,Ламинат
3 өрөө,2015,19-р хороолол,15,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,71.3,Бүргэд,6,Вакум,3,Паркет
2 өрөө,2013,Чулуун овоо,5,Байгаа,Баянзүрх,Лизинггүй,1 тагттай,60.0,Бүргэд,3,Вакум,2,Паркет
2 өрөө,2020,19-р хороолол,16,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,43.0,Бүргэд,12,Вакум,2,Паркет
2 өрөө,2012,"3, 4 хороолол",12,Байгаа,Баянгол,Лизинггүй,Тагтгүй,63.0,Бүргэд,1,Вакум,4,Паркет
2 өрөө,2019,Офицер,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,52.0,Төмөр,16,Вакум,2,Паркет
1 өрөө,2012,21-р хороолол,12,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,28.0,Бүргэд,9,Вакум,1,Паркет
2 өрөө,2019,Баянмонгол хороолол,12,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,54.0,Бүргэд,10,Вакум,3,Паркет
2 өрөө,2015,100 айл,12,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,57.0,Бүргэд,5,Вакум,3,Паркет
2 өрөө,2010,11-р хороолол,5,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,40.0,Бүргэд,3,Вакум,2,Паркет
2 өрөө,2020,Бусад,12,Байхгүй,Баянгол,Лизинггүй,1 тагттай,50.0,Бүргэд,5,Вакум,3,Паркет
3 өрөө,1986,"3, 4 хороолол",9,Байгаа,Баянгол,Лизинггүй,1 тагттай,40.0,Бүргэд,4,Вакум,3,Паркет
2 өрөө,2019,Баянбүрд,12,Байхгүй,Сүхбаатар,Хувь лизингтэй,1 тагттай,49.3,Бүргэд,5,Вакум,5,Паркет
3 өрөө,2012,13-р хороолол,12,Байгаа,Баянзүрх,Банкны лизингтэй,2 тагттай,100.0,Бүргэд,9,Вакум,4,Паркет
1 өрөө,2009,13-р хороолол,5,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,29.0,Бүргэд,2,Вакум,2,Паркет
2 өрөө,2006,Баянбүрд,10,Байхгүй,Чингэлтэй,Лизинггүй,1 тагттай,65.0,Бүргэд,8,Вакум,3,Паркет
2 өрөө,2018,13-р хороолол,16,Байхгүй,Баянзүрх,Хувь лизингтэй,Тагтгүй,61.0,Төмөр вакум,14,Модон вакум,3,Паркет
3 өрөө,1985,Баянбүрд,9,Байхгүй,Чингэлтэй,Лизинггүй,2 тагттай,75.0,Бүргэд,6,Мод,4,Ламинат
2 өрөө,2016,Зайсан,9,Байхгүй,Хан-Уул,Хувь лизингтэй,Тагтгүй,62.7,Бүргэд,1,Вакум,2,Паркет
1 өрөө,2015,Офицер,6,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,27.7,Бүргэд,6,Вакум,2,Паркет
2 өрөө,1980,15-р хороолол,5,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,55.0,Бүргэд,2,Мод,3,Мод
2 өрөө,2013,"3, 4 хороолол",9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,54.4,Бүргэд,7,Вакум,3,Паркет
3 өрөө,1983,Бусад,6,Байгаа,Сүхбаатар,Лизинггүй,1 тагттай,39.0,Төмөр,6,Вакум,4,Мод
3 өрөө,2012,11-р хороолол,6,Байхгүй,Сүхбаатар,Банкны лизингтэй,1 тагттай,100.0,Бүргэд,6,Вакум,4,Паркет
2 өрөө,1997,Амгалан,3,Байхгүй,Баянзүрх,Лизинггүй,Тагтгүй,49.0,Бүргэд,3,Вакум,3,Паркет
2 өрөө,2013,13-р хороолол,6,Байхгүй,Баянзүрх,Хувь лизингтэй,2 тагттай,54.0,Төмөр,4,Вакум,3,Паркет
2 өрөө,1996,"3, 4 хороолол",9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,56.0,Бүргэд,6,Вакум,3,Цемент
3 өрөө,1985,Төмөр зам,5,Байгаа,Баянгол,Лизинггүй,1 тагттай,60.0,Бүргэд,4,Вакум,4,Мод
2 өрөө,2019,Бусад,12,Байхгүй,Хан-Уул,Лизинггүй,Тагтгүй,57.54,Бүргэд,12,Вакум,2,Мод
4 өрөө,2020,Яармаг,10,Байгаа,Хан-Уул,Хувь лизингтэй,2 тагттай,145.0,Бүргэд,10,Вакум,4,Паркет
1 өрөө,2013,16-р хороолол,8,Байхгүй,Баянзүрх,Лизинггүй,Тагтгүй,32.0,Бүргэд,6,Вакум,1,Паркет
5+ өрөө,2018,Бусад,16,Байгаа,Баянзүрх,Лизинггүй,Тагтгүй,163.0,Бүргэд,1,Вакум,7,Паркет
2 өрөө,2010,Баянмонгол хороолол,10,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,58.1,Бүргэд,7,Вакум,3,Паркет
5+ өрөө,2017,Баянмонгол хороолол,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,177.0,Бүргэд,8,Вакум,7,Паркет
1 өрөө,2016,Зайсан,9,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,38.7,Бүргэд,8,Вакум,2,Паркет
1 өрөө,2015,Дөлгөөн нуур,12,Байхгүй,Сүхбаатар,Лизинггүй,Тагтгүй,38.4,Бүргэд,1,Вакум,2,Паркет
2 өрөө,2020,Нисэх,16,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,56.78,Бүргэд,7,Вакум,3,Паркет
2 өрөө,2020,1-р хороолол,12,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,43.77,Бүргэд,8,Вакум,2,Паркет
4 өрөө,2012,13-р хороолол,12,Байгаа,Баянзүрх,Лизинггүй,2 тагттай,96.0,Бүргэд,6,Вакум,5,Паркет
2 өрөө,2020,16-р хороолол,16,Байхгүй,Баянзүрх,Хувь лизингтэй,1 тагттай,49.51,Вакум,13,Вакум,2,Паркет
2 өрөө,2017,Зайсан,10,Байхгүй,Хан-Уул,Хувь лизингтэй,1 тагттай,41.06,Бүргэд,1,Вакум,2,Паркет
2 өрөө,2016,Баянмонгол хороолол,12,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,40.8,Төмөр,6,Вакум,2,Паркет
3 өрөө,2019,220 мянгат,24,Байгаа,Сүхбаатар,Хувь лизингтэй,1 тагттай,108.2,Төмөр вакум,17,Төмөр вакум,3,Ламинат
2 өрөө,2019,Яармаг,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,52.0,Бүргэд,7,Вакум,2,Паркет
5+ өрөө,2016,Бусад,18,Байгаа,Баянзүрх,Лизинггүй,2 тагттай,153.0,Бүргэд,17,Вакум,6,Паркет
2 өрөө,2015,21-р хороолол,12,Байгаа,Сонгино Хайрхан,Лизинггүй,1 тагттай,40.0,Төмөр,10,Вакум,2,Ламинат
2 өрөө,2012,Бусад,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,63.3,Бүргэд,2,Вакум,3,Паркет
2 өрөө,2014,Бусад,12,Байхгүй,Сүхбаатар,Банкны лизингтэй,1 тагттай,43.25,Төмөр,5,Модон вакум,2,Паркет
4 өрөө,2004,15-р хороолол,5,Байхгүй,Баянзүрх,Хувь лизингтэй,2 тагттай,120.0,Бүргэд,1,Вакум,6,Паркет
3 өрөө,2014,13-р хороолол,9,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,74.0,Бүргэд,3,Вакум,3,Паркет
2 өрөө,2019,Дөлгөөн нуур,12,Байхгүй,Сүхбаатар,Хувь лизингтэй,1 тагттай,54.0,Төмөр вакум,5,Вакум,4,Паркет
2 өрөө,2019,Sunrise,16,Байхгүй,Баянзүрх,Лизинггүй,2 тагттай,52.63,Төмөр,2,Вакум,2,Ламинат
4 өрөө,2019,Яармаг,10,Байхгүй,Хан-Уул,Лизинггүй,2 тагттай,119.97,Бүргэд,7,Вакум,5,Паркет
2 өрөө,2020,10-р хороолол,9,Байгаа,Баянгол,Лизинггүй,1 тагттай,59.0,Бүргэд,1,Вакум,3,Паркет
2 өрөө,2014,Зайсан,19,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,37.0,Бүргэд,2,Вакум,2,Ламинат
3 өрөө,2019,Бусад,14,Байгаа,Баянгол,Хувь лизингтэй,1 тагттай,79.77,Бүргэд,10,Вакум,4,Паркет
4 өрөө,2013,Зайсан,6,Байгаа,Хан-Уул,Лизинггүй,2 тагттай,200.0,Бүргэд,3,Модон вакум,6,Паркет
3 өрөө,2009,Төмөр зам,6,Байхгүй,Баянгол,Лизинггүй,1 тагттай,61.0,Бүргэд,6,Вакум,4,Паркет
3 өрөө,2019,King Tower,17,Байхгүй,Хан-Уул,Хувь лизингтэй,1 тагттай,85.0,Мод,3,Вакум,5,Паркет
2 өрөө,2020,Бусад,12,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,51.32,Бүргэд,12,Вакум,2,Паркет
3 өрөө,2020,15-р хороолол,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,63.4,Бүргэд,5,Вакум,5,Паркет
1 өрөө,2015,11-р хороолол,19,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,36.0,Бүргэд,3,Вакум,2,Паркет
